# SYNTHETIC — generated by tools/make_bench_capture.py, NOT measured. Do not report as collected data.
# terrabyte dataset logger, NOT production firmware; node=pot-03 logger=dataset-logger-0.1.0-BENCH-ONLY interval_ms=60000
# validity bits: 1=air_t 2=rh 4=ppfd 8=soil_t 16=soil_moist 32=lux
# generator_seed=20276652 days=45 drying_scale=1.160 absorption_per_ml=0.456 thirst_threshold=23.0
captured_at_utc,sequence,uptime_ms,air_temperature_c,relative_humidity_pct,ppfd_umol_m2_s,illuminance_lux,soil_temperature_c,soil_moisture_pct,soil_moisture_raw_adc,validity,event,event_ml
2026-07-06T08:02:00Z,8522,511384252,23.34,54.57,,8507.35,22.24,25.68,533,59,,
2026-07-06T08:03:00Z,8523,511444249,22.82,55.90,,5694.10,22.17,25.68,533,59,,
2026-07-06T08:04:00Z,8524,511504252,24.25,56.97,,7925.50,22.23,25.68,533,59,,
2026-07-06T08:05:00Z,8525,511564252,23.18,58.14,,8084.30,22.21,25.64,533,59,,
2026-07-06T08:06:00Z,8526,511624250,23.81,53.60,,7499.86,22.28,25.65,533,59,,
2026-07-06T08:07:00Z,8527,511684247,23.94,56.07,,6949.64,22.32,25.65,533,59,,
2026-07-06T08:08:00Z,8528,511744246,23.34,53.55,,6291.63,22.26,25.61,533,59,,
2026-07-06T08:09:00Z,8529,511804243,23.82,52.81,,6794.52,22.19,25.61,533,59,,
2026-07-06T08:10:00Z,8530,511864245,23.88,52.96,,7161.81,22.25,25.60,533,59,,
2026-07-06T08:11:00Z,8531,511924247,24.14,60.35,,8949.83,22.30,25.61,533,59,,
2026-07-06T08:12:00Z,8532,511984244,23.65,57.62,,7869.67,22.38,25.59,533,59,,
2026-07-06T08:13:00Z,8533,512044241,24.03,59.54,,7862.30,22.42,25.59,533,59,,
2026-07-06T08:14:00Z,8534,512104242,23.22,54.23,,8507.99,22.33,25.61,533,59,,
2026-07-06T08:15:00Z,8535,512164239,24.00,54.62,,7278.24,22.42,25.63,533,59,,
2026-07-06T08:16:00Z,8536,512224236,23.36,56.18,,8569.24,22.38,25.60,533,59,,
2026-07-06T08:17:00Z,8537,512284234,23.04,57.59,,7846.98,22.37,25.56,533,59,,
2026-07-06T08:18:00Z,8538,512344231,23.92,57.72,,6750.36,22.37,25.57,533,59,,
2026-07-06T08:19:00Z,8539,512404231,24.03,56.23,,8535.14,22.31,25.59,533,59,,
2026-07-06T08:20:00Z,8540,512464228,24.36,56.18,,8610.29,22.38,25.57,533,59,,
2026-07-06T08:21:00Z,8541,512524228,24.27,54.61,,6700.68,22.43,25.56,533,59,,
2026-07-06T08:22:00Z,8542,512584230,23.96,56.16,,9425.71,22.37,25.60,533,59,,
2026-07-06T08:23:00Z,8543,512644227,24.52,50.28,,8177.36,22.41,25.61,533,59,,
2026-07-06T08:24:00Z,8544,512704224,23.14,55.64,,8079.54,22.43,25.59,533,59,,
2026-07-06T08:25:00Z,8545,512764227,23.80,55.62,,10571.94,22.34,25.60,533,59,,
2026-07-06T08:26:00Z,8546,512824229,23.76,58.69,,10213.84,22.33,25.60,533,59,,
2026-07-06T08:27:00Z,8547,512884232,23.96,60.62,,8385.83,22.34,25.58,533,59,,
2026-07-06T08:28:00Z,8548,512944235,24.42,55.37,,8534.34,22.39,25.56,533,59,,
2026-07-06T08:29:00Z,8549,513004232,24.78,57.10,,7989.81,22.47,25.57,533,59,,
2026-07-06T08:30:00Z,8550,513064229,23.56,48.52,,9325.17,22.41,25.57,533,59,,
2026-07-06T08:31:00Z,8551,513124227,23.63,57.54,,6180.20,22.39,25.54,533,59,,
2026-07-06T08:32:00Z,8552,513184228,23.79,55.85,,7546.99,22.42,25.50,533,59,,
2026-07-06T08:33:00Z,8553,513244231,23.60,57.35,,8565.13,22.46,25.50,533,59,,
2026-07-06T08:34:00Z,8554,513304234,24.29,56.84,,7844.04,22.44,25.52,533,59,,
2026-07-06T08:35:00Z,8555,513364232,23.31,55.34,,7099.88,22.35,25.52,533,59,,
2026-07-06T08:36:00Z,8556,513424232,23.81,56.20,,7249.93,22.35,25.49,533,59,,
2026-07-06T08:37:00Z,8557,513484232,23.98,55.16,,7230.20,22.34,25.48,533,59,,
2026-07-06T08:38:00Z,8558,513544235,24.02,53.84,,9132.11,22.43,25.44,534,59,,
2026-07-06T08:39:00Z,8559,513604233,24.37,55.88,,8974.83,22.47,25.45,533,59,,
2026-07-06T08:40:00Z,8560,513664234,23.87,58.63,,7257.46,22.41,25.45,533,59,,
2026-07-06T08:41:00Z,8561,513724231,24.73,49.60,,7976.49,22.48,25.46,533,59,,
2026-07-06T08:42:00Z,8562,513784229,24.55,53.37,,8721.56,22.55,25.48,533,59,,
2026-07-06T08:43:00Z,8563,513844227,24.43,58.69,,7338.63,22.57,25.44,533,59,,
2026-07-06T08:44:00Z,8564,513904225,23.84,53.48,,8635.83,22.60,25.43,534,59,,
2026-07-06T08:45:00Z,8565,513964228,24.11,53.78,,7921.89,22.58,25.40,534,59,,
2026-07-06T08:46:00Z,8566,514024230,23.99,56.93,,7764.60,22.67,25.34,534,59,,
2026-07-06T08:47:00Z,8567,514084229,24.32,53.08,,8569.64,22.66,25.32,534,59,,
2026-07-06T08:48:00Z,8568,514144228,24.77,51.75,,7138.64,22.74,25.34,534,59,,
2026-07-06T08:49:00Z,8569,514204226,23.94,55.41,,8751.33,22.73,25.37,534,59,,
2026-07-06T08:50:00Z,8570,514264224,23.72,51.24,,8625.22,22.69,25.36,534,59,,
2026-07-06T08:51:00Z,8571,514324225,24.62,54.34,,7469.59,22.72,25.36,534,59,,
2026-07-06T08:52:00Z,8572,514384224,24.92,56.37,,7806.81,22.80,25.32,534,59,,
2026-07-06T08:53:00Z,8573,514444227,23.92,54.13,,9649.87,22.72,25.32,534,59,,
2026-07-06T08:54:00Z,8574,514504227,24.91,53.01,,9123.99,22.73,25.32,534,59,,
2026-07-06T08:55:00Z,8575,514564227,24.67,54.07,,9272.25,22.74,25.39,534,59,,
2026-07-06T08:56:00Z,8576,514624229,24.55,50.90,,9043.02,22.77,25.39,534,59,,
2026-07-06T08:57:00Z,8577,514684228,24.71,53.17,,7510.51,22.87,25.37,534,59,,
2026-07-06T08:58:00Z,8578,514744225,23.75,54.79,,8835.62,22.81,25.36,534,59,,
2026-07-06T08:59:00Z,8579,514804224,24.55,51.89,,10178.08,22.82,25.33,534,59,,
2026-07-06T09:00:00Z,8580,514864226,24.32,55.55,,8345.97,22.87,25.34,534,59,,
2026-07-06T09:01:00Z,8581,514924227,24.44,55.06,,7872.66,22.91,25.34,534,59,,
2026-07-06T09:02:00Z,8582,514984230,24.34,52.33,,9618.31,22.98,25.30,534,59,,
2026-07-06T09:03:00Z,8583,515044229,24.06,57.01,,6339.79,23.05,25.26,534,59,,
2026-07-06T09:04:00Z,8584,515104232,24.55,52.40,,9701.35,23.03,25.25,534,59,,
2026-07-06T09:05:00Z,8585,515164235,24.33,54.89,,8860.23,23.08,25.27,534,59,,
2026-07-06T09:06:00Z,8586,515224233,24.13,52.94,,9519.59,23.07,25.29,534,59,,
2026-07-06T09:07:00Z,8587,515284232,24.34,51.80,,9724.10,23.13,25.27,534,59,,
2026-07-06T09:08:00Z,8588,515344233,24.77,54.48,,8984.48,23.25,25.24,534,59,,
2026-07-06T09:09:00Z,8589,515404235,25.14,57.03,,10116.40,23.29,25.22,534,59,,
2026-07-06T09:10:00Z,8590,515464236,24.34,55.28,,9281.81,23.33,25.25,534,59,,
2026-07-06T09:11:00Z,8591,515524239,24.26,56.03,,8572.92,23.31,25.22,534,59,,
2026-07-06T09:12:00Z,8592,515584238,24.46,52.94,,9136.16,23.27,25.21,534,59,,
2026-07-06T09:13:00Z,8593,515644238,24.24,53.51,,7637.85,23.14,25.21,534,59,,
2026-07-06T09:14:00Z,8594,515704239,24.55,52.15,,9044.38,23.13,25.22,534,59,,
2026-07-06T09:15:00Z,8595,515764240,24.52,51.77,,10296.30,23.07,25.21,534,59,,
2026-07-06T09:16:00Z,8596,515824243,24.35,55.92,,8714.61,23.08,25.18,534,59,,
2026-07-06T09:17:00Z,8597,515884243,24.74,50.18,,9309.61,23.06,25.17,534,59,,
2026-07-06T09:18:00Z,8598,515944241,24.23,54.98,,9405.66,23.00,25.14,535,59,,
2026-07-06T09:19:00Z,8599,516004241,25.03,46.26,,10487.19,23.02,25.12,535,59,,
2026-07-06T09:20:00Z,8600,516064238,23.90,53.85,,10497.20,22.91,25.07,535,59,,
2026-07-06T09:21:00Z,8601,516124237,24.15,54.30,,10034.31,22.92,25.04,535,59,,
2026-07-06T09:22:00Z,8602,516184235,24.65,55.12,,9957.18,22.94,25.01,535,59,,
2026-07-06T09:23:00Z,8603,516244238,24.79,51.98,,8899.65,22.97,24.97,535,59,,
2026-07-06T09:24:00Z,8604,516304241,24.53,54.14,,8876.81,22.95,24.94,535,59,,
2026-07-06T09:25:00Z,8605,516364238,25.42,51.44,,9600.30,22.99,24.93,535,59,,
2026-07-06T09:26:00Z,8606,516424236,23.76,56.97,,8245.81,22.96,24.91,535,59,,
2026-07-06T09:27:00Z,8607,516484236,24.97,53.02,,9164.98,23.01,24.88,535,59,,
2026-07-06T09:28:00Z,8608,516544239,24.10,54.67,,10707.58,22.97,24.87,535,59,,
2026-07-06T09:29:00Z,8609,516604236,25.00,55.40,,8676.63,23.03,24.90,535,59,,
2026-07-06T09:30:00Z,8610,516664236,24.64,48.65,,9241.93,23.02,24.86,535,59,,
2026-07-06T09:31:00Z,8611,516724234,25.05,49.92,,10233.95,23.07,24.85,536,59,,
2026-07-06T09:32:00Z,8612,516784232,24.19,53.53,,9721.81,22.97,24.87,535,59,,
2026-07-06T09:33:00Z,8613,516844233,24.39,54.18,,10240.05,22.99,24.89,535,59,,
2026-07-06T09:34:00Z,8614,516904235,24.56,53.04,,9695.66,23.06,24.85,536,59,,
2026-07-06T09:35:00Z,8615,516964238,24.49,51.00,,11045.97,23.01,24.85,536,59,,
2026-07-06T09:36:00Z,8616,517024236,24.31,53.99,,7739.79,22.92,24.84,536,59,,
2026-07-06T09:37:00Z,8617,517084238,24.60,51.33,,10355.29,22.90,24.87,535,59,,
2026-07-06T09:38:00Z,8618,517144235,24.42,50.51,,10583.72,22.90,24.89,535,59,,
2026-07-06T09:39:00Z,8619,517204236,24.61,53.94,,11111.53,22.92,24.92,535,59,,
2026-07-06T09:40:00Z,8620,517264237,24.78,48.22,,10924.54,22.88,24.87,535,59,,
2026-07-06T09:41:00Z,8621,517324239,24.14,49.29,,9198.96,22.94,24.89,535,59,,
2026-07-06T09:42:00Z,8622,517384237,24.49,49.30,,7673.95,22.97,24.85,535,59,,
2026-07-06T09:43:00Z,8623,517444234,24.49,51.33,,9017.63,23.04,24.84,536,59,,
2026-07-06T09:44:00Z,8624,517504236,24.71,53.76,,9157.88,22.97,24.84,536,59,,
2026-07-06T09:45:00Z,8625,517564234,25.25,49.60,,8930.64,22.98,24.87,535,59,,
2026-07-06T09:46:00Z,8626,517624237,24.25,51.63,,9131.18,22.99,24.85,536,59,,
2026-07-06T09:47:00Z,8627,517684235,25.04,55.38,,10865.24,23.11,24.82,536,59,,
2026-07-06T09:48:00Z,8628,517744235,25.42,49.12,,10950.77,23.19,24.82,536,59,,
2026-07-06T09:49:00Z,8629,517804234,24.74,54.55,,9659.30,23.16,24.82,536,59,,
2026-07-06T09:50:00Z,8630,517864231,24.58,51.40,,10345.16,23.15,24.79,536,59,,
2026-07-06T09:51:00Z,8631,517924233,24.64,51.63,,9786.82,23.18,24.77,536,59,,
2026-07-06T09:52:00Z,8632,517984235,24.46,56.34,,11137.65,23.22,24.76,536,59,,
2026-07-06T09:53:00Z,8633,518044237,24.95,52.86,,11175.85,23.31,24.75,536,59,,
2026-07-06T09:54:00Z,8634,518104237,24.92,52.67,,11126.17,23.33,24.75,536,59,,
2026-07-06T09:55:00Z,8635,518164239,24.25,51.80,,9807.06,23.30,24.73,536,59,,
2026-07-06T09:56:00Z,8636,518224239,25.23,53.67,,9761.58,23.39,24.75,536,59,,
2026-07-06T09:57:00Z,8637,518284236,24.95,50.55,,10182.78,23.33,24.73,536,59,,
2026-07-06T09:58:00Z,8638,518344237,24.18,51.03,,11085.22,23.32,24.69,536,59,,
2026-07-06T09:59:00Z,8639,518404234,24.44,50.41,,10603.37,23.34,24.68,536,59,,
2026-07-06T10:00:00Z,8640,518464235,25.03,46.86,,9830.03,23.40,24.68,536,59,,
2026-07-06T10:01:00Z,8641,518524236,24.72,57.57,,10802.60,23.36,24.66,536,59,,
2026-07-06T10:02:00Z,8642,518584233,25.34,51.65,,9847.41,23.40,24.66,536,59,,
2026-07-06T10:03:00Z,8643,518644230,25.53,48.90,,9579.42,23.36,24.66,536,59,,
2026-07-06T10:04:00Z,8644,518704228,24.90,56.49,,9541.55,23.34,24.64,536,59,,
2026-07-06T10:05:00Z,8645,518764231,25.28,48.45,,11811.93,23.35,24.59,536,59,,
2026-07-06T10:06:00Z,8646,518824233,25.20,50.79,,10829.20,23.34,24.60,536,59,,
2026-07-06T10:07:00Z,8647,518884230,25.06,48.75,,9275.63,23.40,24.57,536,59,,
2026-07-06T10:08:00Z,8648,518944227,24.61,51.88,,11815.93,23.36,24.56,537,59,,
2026-07-06T10:09:00Z,8649,519004228,24.22,52.96,,9077.07,23.35,24.55,537,59,,
2026-07-06T10:10:00Z,8650,519064226,24.82,53.31,,10811.41,23.39,24.55,537,59,,
2026-07-06T10:11:00Z,8651,519124228,24.96,51.52,,12436.82,23.36,24.52,537,59,,
2026-07-06T10:12:00Z,8652,519184231,24.87,48.30,,11013.37,23.36,24.53,537,59,,
2026-07-06T10:13:00Z,8653,519244230,24.61,51.43,,10467.40,23.48,24.53,537,59,,
2026-07-06T10:14:00Z,8654,519304228,25.84,52.27,,11463.59,23.49,24.53,537,59,,
2026-07-06T10:15:00Z,8655,519364231,24.38,54.07,,11883.73,23.51,24.50,537,59,,
2026-07-06T10:16:00Z,8656,519424231,25.43,54.77,,9939.39,23.49,24.51,537,59,,
2026-07-06T10:17:00Z,8657,519484232,25.08,55.32,,12063.13,23.56,24.50,537,59,,
2026-07-06T10:18:00Z,8658,519544235,24.71,50.12,,11823.54,23.59,24.47,537,59,,
2026-07-06T10:19:00Z,8659,519604232,25.11,52.26,,13226.88,23.59,24.47,537,59,,
2026-07-06T10:20:00Z,8660,519664230,25.34,47.77,,11502.93,23.59,24.44,537,59,,
2026-07-06T10:21:00Z,8661,519724227,24.44,48.66,,10762.56,23.54,24.41,537,59,,
2026-07-06T10:22:00Z,8662,519784228,25.25,52.50,,11562.61,23.59,24.43,537,59,,
2026-07-06T10:23:00Z,8663,519844231,24.87,53.65,,11295.45,23.58,24.45,537,59,,
2026-07-06T10:24:00Z,8664,519904228,25.21,51.24,,10956.47,23.64,24.43,537,59,,
2026-07-06T10:25:00Z,8665,519964226,25.14,46.11,,12476.98,23.66,24.43,537,59,,
2026-07-06T10:26:00Z,8666,520024225,25.01,48.04,,11424.52,23.67,24.43,537,59,,
2026-07-06T10:27:00Z,8667,520084227,24.89,52.60,,10901.20,23.64,24.42,537,59,,
2026-07-06T10:28:00Z,8668,520144228,25.09,54.61,,11205.31,23.61,24.43,537,59,,
2026-07-06T10:29:00Z,8669,520204228,25.31,49.23,,12522.95,23.65,24.41,537,59,,
2026-07-06T10:30:00Z,8670,520264230,25.05,47.42,,11211.34,23.64,24.36,537,59,,
2026-07-06T10:31:00Z,8671,520324229,25.31,50.94,,10972.23,23.70,24.35,537,59,,
2026-07-06T10:32:00Z,8672,520384231,24.46,48.34,,10734.81,23.61,24.34,537,59,,
2026-07-06T10:33:00Z,8673,520444233,26.08,47.60,,11469.07,23.64,24.31,537,59,,
2026-07-06T10:34:00Z,8674,520504235,24.74,50.38,,11791.27,23.61,24.29,537,59,,
2026-07-06T10:35:00Z,8675,520564236,24.84,52.00,,11712.90,23.67,24.31,537,59,,
2026-07-06T10:36:00Z,8676,520624235,24.92,51.18,,10368.98,23.64,24.27,537,59,,
2026-07-06T10:37:00Z,8677,520684235,25.73,48.74,,11398.22,23.70,24.22,538,59,,
2026-07-06T10:38:00Z,8678,520744235,24.91,49.06,,10224.45,23.70,24.22,538,59,,
2026-07-06T10:39:00Z,8679,520804237,24.91,50.67,,10538.65,23.70,24.20,538,59,,
2026-07-06T10:40:00Z,8680,520864238,24.99,51.18,,11765.45,23.58,24.21,538,59,,
2026-07-06T10:41:00Z,8681,520924237,25.50,50.32,,13500.04,23.63,24.20,538,59,,
2026-07-06T10:42:00Z,8682,520984234,25.56,47.46,,11354.35,23.62,24.18,538,59,,
2026-07-06T10:43:00Z,8683,521044236,25.33,49.46,,13277.18,23.59,24.19,538,59,,
2026-07-06T10:44:00Z,8684,521104234,25.76,47.83,,11214.52,23.65,24.21,538,59,,
2026-07-06T10:45:00Z,8685,521164231,24.68,48.73,,10073.48,23.54,24.17,538,59,,
2026-07-06T10:46:00Z,8686,521224233,25.46,54.03,,11126.84,23.52,24.15,538,59,,
2026-07-06T10:47:00Z,8687,521284236,24.99,50.79,,11714.35,23.56,24.12,538,59,,
2026-07-06T10:48:00Z,8688,521344237,25.58,50.63,,11451.38,23.59,24.12,538,59,,
2026-07-06T10:49:00Z,8689,521404236,25.32,46.88,,12651.83,23.59,24.13,538,59,,
2026-07-06T10:50:00Z,8690,521464237,25.13,56.05,,11747.99,23.56,24.13,538,59,,
2026-07-06T10:51:00Z,8691,521524239,25.40,48.49,,12498.26,23.54,24.13,538,59,,
2026-07-06T10:52:00Z,8692,521584241,25.45,47.32,,12077.79,23.57,24.11,538,59,,
2026-07-06T10:53:00Z,8693,521644244,24.84,48.24,,11526.33,23.50,24.08,538,59,,
2026-07-06T10:54:00Z,8694,521704244,25.49,46.65,,10714.04,23.61,24.07,538,59,,
2026-07-06T10:55:00Z,8695,521764244,25.11,46.61,,11590.07,23.65,24.08,538,59,,
2026-07-06T10:56:00Z,8696,521824244,25.05,49.45,,10843.66,23.64,24.06,538,59,,
2026-07-06T10:57:00Z,8697,521884246,25.62,47.91,,11337.35,23.67,24.02,538,59,,
2026-07-06T10:58:00Z,8698,521944243,24.77,52.31,,11460.32,23.69,24.02,538,59,,
2026-07-06T10:59:00Z,8699,522004242,25.78,44.95,,12473.91,23.75,23.99,538,59,,
2026-07-06T11:00:00Z,8700,522064243,25.09,48.48,,11046.80,23.79,24.02,538,59,,
2026-07-06T11:01:00Z,8701,522124242,25.26,48.13,,11370.97,23.80,24.03,538,59,,
2026-07-06T11:02:00Z,8702,522184241,25.17,54.62,,12318.83,23.86,24.04,538,59,,
2026-07-06T11:03:00Z,8703,522244242,25.21,50.27,,11601.93,23.95,24.02,538,59,,
2026-07-06T11:04:00Z,8704,522304244,25.37,47.64,,10661.08,23.97,24.02,538,59,,
2026-07-06T11:05:00Z,8705,522364247,26.04,49.84,,12196.41,24.02,24.00,538,59,,
2026-07-06T11:06:00Z,8706,522424247,25.43,48.21,,13748.95,24.00,23.97,538,59,,
2026-07-06T11:07:00Z,8707,522484249,25.08,46.94,,11920.71,23.94,23.95,539,59,,
2026-07-06T11:08:00Z,8708,522544251,25.45,48.32,,13627.77,23.98,23.94,539,59,,
2026-07-06T11:09:00Z,8709,522604253,25.11,54.32,,12483.96,23.94,23.93,539,59,,
2026-07-06T11:10:00Z,8710,522664250,26.36,48.40,,10594.78,23.99,23.97,539,59,,
2026-07-06T11:11:00Z,8711,522724252,25.11,48.65,,12326.96,23.91,23.93,539,59,,
2026-07-06T11:12:00Z,8712,522784254,24.78,48.20,,12563.61,23.92,23.93,539,59,,
2026-07-06T11:13:00Z,8713,522844257,25.56,47.05,,10710.86,23.94,23.91,539,59,,
2026-07-06T11:14:00Z,8714,522904258,25.47,47.32,,11457.88,23.92,23.92,539,59,,
2026-07-06T11:15:00Z,8715,522964259,25.40,46.70,,11053.17,23.90,23.86,539,59,,
2026-07-06T11:16:00Z,8716,523024260,25.32,49.45,,12359.78,23.93,23.86,539,59,,
2026-07-06T11:17:00Z,8717,523084261,25.94,49.19,,9726.54,23.89,23.86,539,59,,
2026-07-06T11:18:00Z,8718,523144263,25.83,47.32,,12162.85,23.86,23.84,539,59,,
2026-07-06T11:19:00Z,8719,523204263,25.63,45.62,,12756.86,23.88,23.84,539,59,,
2026-07-06T11:20:00Z,8720,523264265,25.12,45.87,,13120.91,23.80,23.82,539,59,,
2026-07-06T11:21:00Z,8721,523324263,26.13,49.94,,10628.20,23.92,23.81,539,59,,
2026-07-06T11:22:00Z,8722,523384261,26.15,51.75,,13166.39,23.96,23.82,539,59,,
2026-07-06T11:23:00Z,8723,523444264,25.48,49.42,,12781.94,23.97,23.82,539,59,,
2026-07-06T11:24:00Z,8724,523504265,25.83,50.04,,13375.51,24.05,23.78,539,59,,
2026-07-06T11:25:00Z,8725,523564266,25.69,47.48,,14316.91,24.05,23.77,539,59,,
2026-07-06T11:26:00Z,8726,523624265,25.73,48.13,,13438.61,24.04,23.76,539,59,,
2026-07-06T11:27:00Z,8727,523684264,25.69,48.84,,14329.27,24.01,23.71,539,59,,
2026-07-06T11:28:00Z,8728,523744262,25.43,51.51,,11437.98,24.01,23.67,540,59,,
2026-07-06T11:29:00Z,8729,523804260,25.22,43.73,,11329.77,24.01,23.68,539,59,,
2026-07-06T11:30:00Z,8730,523864259,25.21,47.22,,14060.10,23.94,23.69,539,59,,
2026-07-06T11:31:00Z,8731,523924258,26.05,47.48,,13794.54,23.99,23.68,539,59,,
2026-07-06T11:32:00Z,8732,523984256,25.51,49.63,,12170.41,23.92,23.65,540,59,,
2026-07-06T11:33:00Z,8733,524044257,25.52,46.25,,11395.00,23.94,23.65,540,59,,
2026-07-06T11:34:00Z,8734,524104254,25.37,45.51,,13024.70,23.96,23.64,540,59,,
2026-07-06T11:35:00Z,8735,524164254,25.46,50.86,,11961.54,23.98,23.62,540,59,,
2026-07-06T11:36:00Z,8736,524224255,25.49,48.43,,11553.30,23.95,23.61,540,59,,
2026-07-06T11:37:00Z,8737,524284254,26.23,46.37,,13126.46,23.97,23.60,540,59,,
2026-07-06T11:38:00Z,8738,524344255,26.15,48.20,,13177.75,23.98,23.60,540,59,,
2026-07-06T11:39:00Z,8739,524404254,25.94,46.22,,12465.15,24.04,23.60,540,59,,
2026-07-06T11:40:00Z,8740,524464252,25.36,48.93,,13043.75,24.07,23.61,540,59,,
2026-07-06T11:41:00Z,8741,524524252,25.82,49.12,,10755.78,24.07,23.61,540,59,,
2026-07-06T11:42:00Z,8742,524584249,25.87,47.64,,13357.77,24.10,23.61,540,59,,
2026-07-06T11:43:00Z,8743,524644250,25.39,46.74,,13686.03,24.11,23.63,540,59,,
2026-07-06T11:44:00Z,8744,524704251,26.00,44.24,,11102.24,24.10,23.60,540,59,,
2026-07-06T11:45:00Z,8745,524764249,25.60,48.25,,12981.72,24.16,23.57,540,59,,
2026-07-06T11:46:00Z,8746,524824250,25.09,48.33,,12754.37,24.16,23.54,540,59,,
2026-07-06T11:47:00Z,8747,524884249,25.78,45.07,,11651.39,24.23,23.52,540,59,,
2026-07-06T11:48:00Z,8748,524944250,25.99,48.94,,12050.58,24.23,23.52,540,59,,
2026-07-06T11:49:00Z,8749,525004248,25.14,49.44,,13539.17,24.18,23.51,540,59,,
2026-07-06T11:50:00Z,8750,525064250,25.79,48.30,,14315.93,24.17,23.53,540,59,,
2026-07-06T11:51:00Z,8751,525124249,25.54,50.25,,10812.35,24.21,23.51,540,59,,
2026-07-06T11:52:00Z,8752,525184247,26.67,46.03,,13966.17,24.32,23.52,540,59,,
2026-07-06T11:53:00Z,8753,525244246,25.30,51.55,,13605.19,24.34,23.51,540,59,,
2026-07-06T11:54:00Z,8754,525304245,26.13,50.40,,13173.15,24.35,23.48,540,59,,
2026-07-06T11:55:00Z,8755,525364247,26.20,46.72,,12551.71,24.37,23.48,540,59,,
2026-07-06T11:56:00Z,8756,525424245,25.40,45.64,,13516.93,24.37,23.43,540,59,,
2026-07-06T11:57:00Z,8757,525484248,26.18,48.70,,12974.17,24.38,23.42,540,59,,
2026-07-06T11:58:00Z,8758,525544250,25.54,45.40,,13641.64,24.44,23.38,541,59,,
2026-07-06T11:59:00Z,8759,525604247,26.31,43.77,,12319.59,24.45,23.39,540,59,,
2026-07-06T12:00:00Z,8760,525664246,25.50,42.53,,12138.82,24.40,23.38,541,59,,
2026-07-06T12:01:00Z,8761,525724247,25.58,50.86,,13707.59,24.43,23.36,541,59,,
2026-07-06T12:02:00Z,8762,525784244,26.21,45.99,,15117.74,24.44,23.36,541,59,,
2026-07-06T12:03:00Z,8763,525844241,25.13,45.61,,14911.53,24.46,23.35,541,59,,
2026-07-06T12:04:00Z,8764,525904238,24.78,49.34,,12525.81,24.47,23.31,541,59,,
2026-07-06T12:05:00Z,8765,525964240,25.15,46.36,,13459.80,24.43,23.32,541,59,,
2026-07-06T12:06:00Z,8766,526024238,25.25,49.92,,14453.43,24.39,23.34,541,59,,
2026-07-06T12:07:00Z,8767,526084238,25.44,50.86,,13243.31,24.42,23.37,541,59,,
2026-07-06T12:08:00Z,8768,526144240,25.50,43.64,,13689.43,24.44,23.33,541,59,,
2026-07-06T12:09:00Z,8769,526204239,24.81,48.03,,14320.13,24.42,23.31,541,59,,
2026-07-06T12:10:00Z,8770,526264240,25.81,49.89,,13124.25,24.39,23.28,541,59,,
2026-07-06T12:11:00Z,8771,526324239,25.66,48.88,,14020.69,24.34,23.29,541,59,,
2026-07-06T12:12:00Z,8772,526384236,25.53,48.13,,12918.68,24.37,23.28,541,59,,
2026-07-06T12:13:00Z,8773,526444237,26.05,44.59,,14237.97,24.30,23.26,541,59,,
2026-07-06T12:14:00Z,8774,526504239,26.15,47.60,,14409.61,,23.24,541,51,,
2026-07-06T12:15:00Z,8775,526564240,25.69,49.38,,13402.46,24.41,23.23,541,59,,
2026-07-06T12:16:00Z,8776,526624237,25.41,50.39,,12886.76,24.37,23.23,541,59,,
2026-07-06T12:17:00Z,8777,526684234,25.67,47.03,,13167.54,24.30,23.22,541,59,,
2026-07-06T12:18:00Z,8778,526744233,26.49,43.68,,13200.29,24.30,23.19,541,59,,
2026-07-06T12:19:00Z,8779,526804231,25.98,48.48,,12095.50,24.35,23.19,541,59,,
2026-07-06T12:20:00Z,8780,526864232,25.71,51.43,,14208.41,24.39,23.21,541,59,,
2026-07-06T12:21:00Z,8781,526924231,25.54,44.01,,12999.29,24.41,23.19,541,59,,
2026-07-06T12:22:00Z,8782,526984232,25.86,45.39,,13372.08,24.38,23.15,541,59,,
2026-07-06T12:23:00Z,8783,527044232,25.75,48.39,,12948.86,24.42,23.13,541,59,,
2026-07-06T12:24:00Z,8784,527104234,26.23,43.60,,13330.83,24.49,23.13,541,59,,
2026-07-06T12:25:00Z,8785,527164236,25.75,46.18,,12690.78,24.48,23.10,541,59,,
2026-07-06T12:26:00Z,8786,527224237,26.10,43.47,,14676.74,24.55,23.10,541,59,,
2026-07-06T12:27:00Z,8787,527284239,25.88,46.17,,13177.86,24.57,23.07,542,59,,
2026-07-06T12:28:00Z,8788,527344237,26.38,47.29,,13421.29,24.60,23.09,541,59,,
2026-07-06T12:29:00Z,8789,527404239,26.11,46.29,,13456.47,24.57,23.10,541,59,,
2026-07-06T12:30:00Z,8790,527464239,25.36,44.84,,14085.28,24.62,23.10,541,59,,
2026-07-06T12:31:00Z,8791,527524238,26.30,43.41,,12515.76,24.55,23.10,541,59,,
2026-07-06T12:32:00Z,8792,527584235,25.16,48.39,,13368.30,24.54,23.12,541,59,,
2026-07-06T12:33:00Z,8793,527644237,26.07,46.45,,10956.33,24.52,23.07,542,59,,
2026-07-06T12:34:00Z,8794,527704239,25.33,48.44,,13882.83,24.50,23.08,542,59,,
2026-07-06T12:35:00Z,8795,527764238,26.06,45.23,,13837.52,24.57,23.06,542,59,,
